UnderFour,Seniors,NonWhite,NonEnglish,Income,NoHighSchoolDegree,Poverty,TreeDensity,LiveAlone,SeniorLiveAlone,NursingHomes,JobDensity,RegionalTransitAccess,NoParkAccess,AirQuality,LivingTopFloor,PopulationDensity,SurfaceTemperature0508,SurfaceTemperature0908,AsthmaRates,NoAirConditioning
0.043214,0.118839,0.302498,0.103739,71075.0,0.07622999999999999,0.11790393,5484,0.230012,0.049815,0.0,3646.67747164,1.0,0.46900600000000003,2.3,0.25246799999999997,43922.204214,300.399994,315,7.200403999999999,0.999999
0.035623,0.08821,0.323155,0.034125,90447.0,0.053663999999999996,0.098039216,4802,0.22419099999999997,0.030045999999999996,0.0,5072.70882651,1.0,0.8873040000000001,2.5,0.249271,43895.840379,300.399994,315,12.301071,0.976442
0.048417,0.100559,0.524519,0.064399,73895.0,0.11599000000000001,0.18440145100000002,6309,0.189159,0.038961,0.0,10139.70256872,1.0,0.42224799999999996,3.0,0.24617399999999998,26603.575184,298.5,314,14.1,0.9375
0.039621,0.316968,0.510336,0.150925,51006.0,0.10750499999999999,0.10686223199999999,7382,0.23369,0.12706900000000002,0.035539999999999995,4613.85576377,1.0,0.190775,3.9,0.172261,29159.568427,300.799988,316,10.475151,0.963968
0.057567,0.0961,0.50325,0.137991,79686.0,0.062339,0.240535549,7330,0.25154,0.020843,0.0,24665.55183946,1.0,0.20463,3.9,0.11964300000000001,58835.005574,300.899994,315,14.1,0.9375
0.025612,0.202116,0.323497,0.104372,67487.0,0.078947,0.09884014099999999,4957,0.462488,0.128332,0.0,41768.66585067,0.66971858,0.33975900000000003,4.3,0.150402,30997.55202,300.5,314,12.223847,0.985418
0.05694,0.185053,0.798339,0.180371,81330.0,0.205696,0.144722524,6012,0.138478,0.070825,0.0,3069.43268417,1.0,0.03358,3.9,0.43606999999999996,20025.402202,299.399994,315,14.699991,0.999999
0.053892,0.31018,0.518563,0.257656,48351.0,0.199398,0.161165049,6321,0.301005,0.160852,0.0,2212.38938053,1.0,0.0,3.3,0.261707,53445.006321,300.200012,315,12.001881,1.0
0.065789,0.324561,0.673684,0.320325,19123.0,0.26087,0.269035533,7234,0.23909699999999998,0.176012,0.0,4484.9537037,1.0,0.0,3.3,0.254749,37152.777777999996,298.700012,315,13.775657,0.978588
0.055556,0.180217,0.563686,0.19385,60117.0,0.21129299999999998,0.267806268,6453,0.298653,0.10479000000000001,0.0,8535.33629225,1.0,0.0,3.1,0.204299,45612.837146,300.600006,316,14.099951,0.937502
0.024194,0.06129,0.290323,0.088036,68546.0,0.097889,0.07475317299999999,4772,0.427515,0.022188999999999997,0.0,59267.48057714,0.47439913,0.022469,4.8,0.25997800000000004,15005.54939,301.100006,315,14.7,1.0
0.030012,0.108043,0.340936,0.12749,75702.0,0.112903,0.09149623300000001,2967,0.319196,0.033482,0.0,56755.97810429,0.65458273,0.070414,5.7,0.274827,25813.886488,301.100006,315,14.7,1.0
0.041568,0.072447,0.273159,0.032882,56789.0,0.072961,0.22932745300000001,5046,0.294624,0.013978,0.0,9211.05326392,1.0,0.031945,5.2,0.267853,37244.693632,300.0,314,14.7,1.0
0.066808,0.134677,0.599152,0.066176,56553.0,0.1,0.20790216399999997,8239,0.14052,0.030799,0.038499,5640.01961746,1.0,0.0,3.6,0.251608,50956.351152999996,301.100006,315,14.699763,1.0
0.075701,0.062617,0.385047,0.020906,63870.0,0.06879,0.182786158,5169,0.199167,0.014166999999999999,0.0,4449.15254237,1.0,0.0,4.0,0.268867,50847.457626999996,300.600006,314,14.69994,1.0
0.030482,0.072338,0.290719,0.020154,75137.0,0.067409,0.17470956199999998,6048,0.191937,0.01709,0.0,4479.73936062,1.0,0.23818899999999998,2.8,0.24567199999999997,46467.114641,301.100006,315,7.200517999999999,1.0
0.032025,0.098657,0.242252,0.030937,83660.0,0.06787,0.160233393,4753,0.21604099999999998,0.021325999999999998,0.0,5241.8227565,1.0,0.068425,3.5,0.256184,30150.964495,300.399994,314,7.2,1.0
0.028197,0.186885,0.336393,0.030769,77451.0,0.07990499999999999,0.134361233,4385,0.167075,0.025092,0.094247,11332.34484219,1.0,0.5387689999999999,3.5,0.26245799999999997,34611.311163,300.100006,315,7.2,1.0
0.046164,0.197556,0.300747,0.293617,54506.0,0.11175999999999998,0.14914772699999998,6759,0.170573,0.076823,0.0,6253.32623736,1.0,0.396175,2.8,0.267225,40872.804682999995,299.299988,314,7.2,1.0
0.04902,0.087255,0.327451,0.032197,92185.0,0.089571,0.25085910699999997,5090,0.165022,0.01704,0.0,5205.32099479,1.0,0.395942,3.0,0.258439,32244.071718,299.200012,315,7.2,1.0
0.035188,0.089198,0.241408,0.0,128369.0,0.017838999999999997,0.063988095,4351,0.186578,0.025074000000000003,0.0,7018.52891634,1.0,0.394015,2.7,0.259073,38068.500842,300.299988,315,7.2,1.0
0.032914,0.189739,0.224589,0.012987,85615.0,0.052632000000000005,0.082730093,5347,0.194794,0.020646,0.0,44092.94512878,1.0,0.139353,3.0,0.23300500000000002,31187.010077999996,300.700012,315,7.199967,1.0
0.044629,0.062784,0.183056,0.0,96250.0,0.01084,0.06970128,6246,0.24678000000000003,0.013559,0.0,7449.85673352,1.0,0.0,2.8,0.256777,42263.610315,299.5,313,7.2,1.0
0.033138,0.063353,0.176413,0.0,91673.0,0.050808,0.070942663,4415,0.154193,0.010820999999999999,0.0,11705.68561873,1.0,0.456952,2.0,0.261013,37090.301003,299.799988,314,7.2,1.0
0.037106,0.074212,0.179963,0.030457,70999.0,0.023333,0.15059687800000002,4201,0.22710999999999998,0.016158000000000002,0.0,13432.40925979,1.0,0.0,2.9,0.263967,31837.667905000002,300.899994,314,7.199997,1.0
0.040898,0.055333,0.164395,0.047863,120423.0,0.028827,0.057220707999999995,5038,0.12917599999999999,0.012620999999999999,0.0,17236.2993518,1.0,0.061392999999999996,2.8,0.262654,39687.684148,300.600006,314,7.2,1.0
0.031289,0.068836,0.247184,0.042169,95842.0,0.055178,0.09018143,5593,0.16456400000000002,0.010320999999999999,0.0,8333.33333333,1.0,0.5489569999999999,3.3,0.268552,49265.536723000005,300.600006,315,7.2,1.0
0.033557,0.065436,0.169463,0.015924,161824.0,0.021526,0.033625731,7777,0.159226,0.020833,0.0,6259.48406677,1.0,0.0,2.3,0.260262,25493.171471999998,300.0,313,7.1999949999999995,1.0
0.032218,0.060719,0.154895,0.006024,115287.0,0.019525999999999998,0.0799508,11521,0.297848,0.015855,0.0,1615.02572078,1.0,0.004445,2.2,0.26535,10563.464529,301.200012,314,7.2,1.0
0.041601,0.076923,0.22763,0.019391,78933.0,0.050524,0.13082706800000002,6377,0.231812,0.022111000000000002,0.0,7038.20741166,1.0,0.467471,3.3,0.261996,40275.782821,300.600006,314,7.2,1.0
0.045679,0.059259,0.291358,0.017131,62467.0,0.062139,0.107830552,4924,0.339461,0.023284,0.0,38505.58259376,0.94722924,0.42332299999999995,5.6,0.235206,23361.00773,301.5,315,14.699883999999999,0.999987
0.021201,0.080094,0.226148,0.042751,91395.0,0.085992,0.104978355,4710,0.352877,0.034745,0.0,11774.37020811,0.97547632,0.155749,5.0,0.203819,50438.116101,301.600006,315,14.699948999999998,0.999994
0.021994,0.082111,0.187683,0.017621,85049.0,0.026316000000000003,0.083441982,4529,0.352381,0.042177,0.0,24440.76222038,0.94069852,0.283465,3.5,0.262835,20298.260149,302.299988,318,14.69984,0.999995
0.06471,0.067378,0.396264,0.039746,58823.0,0.075825,0.326515705,5742,0.181028,0.020275,0.0,14005.6022409,1.0,0.037939999999999995,3.5,0.26205500000000004,48354.341737,302.100006,315,14.080796,1.0
0.027397,0.085616,0.255993,0.016474,70023.0,0.066038,0.08300395299999999,4844,0.175919,0.020328,0.0,12191.20949631,1.0,0.683964,2.8,0.272359,41033.044594,302.100006,315,7.200607000000001,1.0
0.030832,0.086331,0.225077,0.032064,91736.0,0.055689999999999996,0.107142857,4775,0.21465399999999998,0.038183999999999996,0.0,10932.61936635,1.0,0.336779,2.8,0.283248,43239.625167,302.5,318,7.205646000000001,0.999999
0.030466,0.094385,0.171446,0.041825,102689.0,0.042292,0.08044752299999999,7007,0.271088,0.044032,0.0,11971.26895451,0.98140694,0.381522,3.5,0.269225,30087.789306,302.5,318,6.800175,0.968749
0.023976,0.105894,0.154845,0.00813,94134.0,0.06423,0.060606060999999996,8039,0.259459,0.02973,0.0,11433.59718558,1.0,0.085374,2.9,0.276905,19525.065963,300.200012,315,6.800006,0.968751
0.036993,0.094272,0.100239,0.017241,176000.0,0.009235,0.080082136,9406,0.22751300000000002,0.032804,0.0,15633.0749354,1.0,0.0,1.8,0.279607,24418.604650999998,302.299988,314,7.05854,0.989019
0.02381,0.130122,0.126246,0.027441,125364.0,0.033254,0.06488933599999999,7224,0.325803,0.066265,0.0,3382.03463203,1.0,0.007558,2.6,0.296153,17965.367965,300.5,315,6.8817710000000005,0.975189
0.029563,0.109254,0.11054,0.045161,164588.0,0.002813,0.070110701,6568,0.225537,0.038186000000000005,0.0,2419.91242222,1.0,0.062278,1.6,0.28975700000000004,19313.205808000002,301.299988,315,6.883608000000001,0.975333
0.04584,0.067063,0.181664,0.015152,121091.0,0.045825,0.13639733099999998,7303,0.177506,0.006121,0.0,6259.31445604,1.0,0.25449,1.8,0.25619699999999995,38956.780924,299.299988,312,7.2,1.0
0.049738,0.077661,0.135253,0.0,122600.0,0.014447999999999999,0.057755775999999995,6432,0.247486,0.020108,0.0,2597.72389906,1.0,0.060035000000000005,1.5,0.263734,31989.1143,297.5,314,7.2,1.0
0.049107,0.095982,0.13058,0.040856,159262.0,0.018543,0.018367347,8349,0.186944,0.030663,0.0,3511.05331599,1.0,0.12340999999999999,1.5,0.263998,26293.888166,301.299988,315,7.199992999999999,0.999999
0.054007,0.08885,0.179443,0.0,168499.0,0.027311000000000002,0.049069374000000006,6908,0.181818,0.015949,0.0,5648.80568108,1.0,0.081122,1.5,0.270563,20238.863783,299.700012,314,7.199988,1.0
0.042776,0.086502,0.13308,0.017713,136884.0,0.013423,0.057738573,6223,0.20640300000000003,0.025274,0.0,6928.69740489,1.0,0.045361,1.8,0.260843,29906.777525999998,299.700012,314,7.2,1.0
0.04982,0.078031,0.228091,0.021384,118392.0,0.039797000000000006,0.11641630900000001,6892,0.161589,0.016866,0.0,9877.08516242,1.0,0.07208099999999999,2.1,0.25593699999999997,40342.405619,299.5,313,7.2,1.0
0.009494,0.085443,0.46519,0.464286,23249.0,0.16780799999999998,0.718579235,877,0.081169,0.022727,0.0,121548.50746269,0.0,0.43849,4.8,0.164888,5746.268657,301.399994,318,11.500208,0.846158
0.037294,0.111614,0.629196,0.152643,35564.0,0.23556100000000002,0.291446345,912,0.238608,0.020936,0.0,64687.45744246,0.0,0.39653299999999997,5.1,0.222633,44232.602479,301.299988,317,11.500157000000002,0.846157
0.032493,0.104202,0.559664,0.126294,41797.0,0.104539,0.23758675899999998,1535,0.29085300000000003,0.023124000000000002,0.0,65073.89869422,0.0,0.368515,4.6,0.274957,27923.661931,302.299988,316,11.500003999999999,0.846154
0.020833,0.045833,0.370833,0.15,42080.0,0.12093,0.161048689,922,0.279528,0.015747999999999998,0.0,133011.01866427,0.0,0.6877310000000001,4.3,0.287092,5711.715763,303.200012,319,11.500619,0.846166
0.018767,0.050938,0.281501,0.0,177388.0,0.083077,0.12140575099999999,2754,0.48072,0.017995,0.0,280975.47584187,0.0,0.641392,4.4,0.0,3559.66325,300.299988,315,1.0,1.0
0.013333,0.093333,0.526667,0.0,125933.0,0.0,1.0,2096,0.0,0.0,0.0,218292.18939701,0.0,0.571422,4.7,0.062466999999999995,1173.6139210000001,301.899994,318,10.819038,0.876954
0.037383,0.137072,0.302181,0.0,70250.0,0.08209,0.0,1437,0.089744,0.006409999999999999,0.0,38503.35205653,0.74685622,0.617463,6.0,0.288244,942.1996740000001,304.700012,318,11.205641,0.864917
0.054688,0.080729,0.399089,0.105437,68424.0,0.156469,0.182911392,1499,0.12584800000000002,0.015423,0.0,30848.04883366,0.16365381,0.9550209999999999,6.1,0.287528,8834.750382,304.899994,319,11.214361,0.864343
0.010142,0.774848,0.726166,0.654731,9324.0,0.36504699999999995,0.359375,3281,0.582178,0.49009899999999995,0.0,70491.00631988,0.0,0.413756,5.1,0.153628,24550.315994,301.100006,318,11.500052,0.846157
0.005405,0.590991,0.629429,0.472086,68964.0,0.300435,0.164556962,2947,0.446985,0.32571,0.0,71903.96957452,0.0,1.0,6.0,0.183108,34299.97623,301.0,316,13.999794,0.962955
0.035914,0.08402,0.477759,0.087262,61648.0,0.14228,0.20038684699999998,1059,0.17509,0.01353,0.0,33793.21672005,0.01434219,0.23063699999999998,6.0,0.259915,20637.266979,301.5,318,11.732077,0.859742
0.056475,0.118793,0.439143,0.092063,80276.0,0.196822,0.161242604,311,0.163384,0.008111,0.0,41418.91891892,0.3007354,0.987916,5.2,0.296138,11662.162162,302.5,317,11.5,0.846154
0.022804,0.05968,0.255216,0.009036,146149.0,0.050559,0.116022099,1644,0.400904,0.01162,0.0,55474.17534722,0.04476496,0.626397,6.3,0.139427,8403.862847,302.700012,316,6.441885,0.992436
0.033333,0.051515,0.259229,0.045736,162651.0,0.052665,0.23723969,2717,0.28349,0.006145,0.0,21596.53465347,0.13801285,0.764113,5.2,0.158581,15105.198019999998,302.700012,318,12.405022,0.9734
0.030189,0.076981,0.415094,0.028951,111106.0,0.067376,0.229874776,2114,0.492116,0.028216,0.0,135433.99549858,0.0,0.45901000000000003,5.6,0.23475100000000002,11791.760446,301.700012,318,13.423228,0.945408
0.011407,0.026616,0.235741,0.097015,109316.0,0.064777,0.061320755,1205,0.366197,0.00939,0.0,86680.05354752,0.0,1.0,5.2,0.182081,3564.257028,300.5,316,1.009341,0.999991
0.049254,0.046269,0.297015,0.021739,105451.0,0.034230000000000003,0.262612301,3388,0.034412,0.000688,0.0,886.49933393,1.0,1.0,4.0,0.0,1392.5227380000001,304.0,320,1.0,1.0
0.029197,0.084463,0.31804,0.020325,158902.0,0.040103,0.06741573,739,0.32207199999999997,0.024775,0.0,41605.53958101,0.0,0.871612,7.289,0.240244,2605.4808989999997,302.5,318,13.999908,0.96296
0.024443,0.039652,0.485606,0.112903,129383.0,0.266534,0.28976378,1390,0.057034,0.002173,0.0,54486.02460493,0.79076117,0.8834709999999999,6.5,0.275933,9476.501776000001,304.200012,320,11.500051,0.846157
0.040486,0.068826,0.37247,0.106122,57984.0,0.08567899999999999,0.111356119,2742,0.337543,0.022962,0.0,46077.6330076,0.32228815,0.9374170000000001,6.1,0.19603800000000002,11821.389794,303.100006,318,11.500239,0.846159
0.074431,0.07581,0.513439,0.196046,32796.0,0.259186,0.389980977,2135,0.17518699999999998,0.018080000000000002,0.0,19689.40654465,0.0,0.85674,5.3,0.25057399999999996,44481.419856,302.799988,319,11.499976,0.846155
0.079313,0.157303,0.504957,0.317121,50822.0,0.385896,0.10835913300000001,2660,0.121904,0.07496699999999999,0.0,14212.82798834,0.0,0.847211,4.2,0.268269,55903.790087,302.399994,316,11.5,0.846154
0.073,0.117922,0.420215,0.351079,60932.0,0.31340300000000004,0.25,2572,0.096954,0.042042,0.0,20726.17246596,0.0,0.170904,3.2,0.262627,70529.500756,302.5,316,10.363392,0.929568
0.040109,0.075661,0.296263,0.100471,78729.0,0.182724,0.069904341,3830,0.24713600000000002,0.018822,0.0,16016.71309192,0.05899354,0.7794909999999999,5.1,0.209294,42548.746518,302.100006,315,11.500005999999999,0.846154
0.047414,0.124042,0.350096,0.125324,56986.0,0.127119,0.18169398899999997,4234,0.223595,0.044293,0.0,5813.95348837,0.0,0.484967,3.8,0.273501,51513.821852,301.899994,315,11.49996,0.846156
0.046338,0.127844,0.3223,0.159241,55856.0,0.16012200000000001,0.24523990899999998,5012,0.21657800000000002,0.049656,0.0,15709.32922128,0.0,0.283395,3.5,0.279699,50462.606014,302.299988,316,10.708404,0.900856
0.027186,0.078619,0.221896,0.045045,74907.0,0.051580999999999995,0.11459854,5361,0.269258,0.033117,0.0,8672.34310943,0.10598103,0.0,3.5,0.258856,43803.216651,300.299988,315,6.80161,0.968727
0.027778,0.109477,0.189542,0.027439,87655.0,0.090226,0.03588907,4753,0.192547,0.021738999999999998,0.0,12650.14055712,0.60664538,0.153602,2.6,0.300688,16457.960644,300.299988,317,6.800625,0.968748
0.022642,0.087736,0.20283,0.013333,104851.0,0.043897000000000005,0.076248904,5977,0.25359699999999996,0.038669,0.0,18744.90627547,0.99212455,0.314294,2.9,0.279661,30209.182287,300.299988,317,6.8,0.96875
0.029552,0.071497,0.112488,0.036309,127305.0,0.033161,0.06010453,7988,0.229079,0.02705,0.0,2669.40451745,1.0,0.287143,2.1,0.27819099999999997,24291.581109,300.100006,315,6.8,0.96875
0.01962,0.091355,0.139178,0.013429,137503.0,0.032472,0.07889009799999999,5452,0.308662,0.032895,0.0,2368.17177139,1.0,0.093567,1.5,0.275068,19197.97916,298.200012,314,5.770242,0.982525
0.028372,0.10005,0.233449,0.016788,122814.0,0.049198,0.060715904,4428,0.330133,0.04481,0.0,1043.93214441,1.0,0.0023190000000000003,1.3,0.29836799999999997,19025.663332,296.600006,316,4.2004,0.999996
0.014545,0.129091,0.141818,0.0,145584.0,0.017578,0.0,5794,0.405537,0.07329,0.0,4988.48810437,1.0,0.010543,1.1,0.266446,23561.013047,299.700012,311,6.656389,0.970802
0.028708,0.086124,0.142344,0.033457,107068.0,0.037135,0.038167939,5722,0.255889,0.032119999999999996,0.0,1671.25442391,1.0,0.20311400000000002,1.5,0.27349,18364.136846,300.100006,314,6.799989,0.96875
0.014245,0.08547,0.149573,0.0,84497.0,0.046154,0.080706179,4979,0.26132,0.041397,0.0,20369.67182195,1.0,0.051649,2.6,0.276541,29158.807997000004,298.799988,315,6.8,0.96875
0.029869,0.106332,0.139785,0.030837,89143.0,0.036,0.119866815,7089,0.216484,0.039560000000000005,0.0,15523.93272962,1.0,0.011244,2.1,0.264658,23544.631307,298.600006,314,6.8,0.96875
0.033163,0.082908,0.104592,0.010417,163983.0,0.035112,0.056976744,7453,0.22235,0.028801999999999998,0.0,4472.04968944,1.0,0.305659,1.8,0.266817,21565.217391,298.200012,312,6.8,0.96875
0.02549,0.115686,0.164706,0.056584,104967.0,0.065421,0.100311526,6391,0.297767,0.061413999999999996,0.0,3282.14020312,0.79752979,0.040716,2.6,0.278941,19965.320783000003,299.0,314,6.8004869999999995,0.968748
0.047945,0.121918,0.1,0.0,139847.0,0.015337,0.011749347,8137,0.276885,0.046972,0.0,1937.4838543,0.99990169,0.40284699999999996,1.8,0.275387,20898.992508000003,300.100006,313,6.800358,0.968749
0.040984,0.079625,0.140515,0.0,165161.0,0.016043,0.05,7289,0.16337100000000002,0.015609,0.0,2646.13904258,1.0,0.9033540000000001,1.8,0.261261,23117.632908,299.0,314,6.8,0.96875
0.026377,0.07758,0.161365,0.003676,112955.0,0.028522000000000002,0.071932299,7910,0.24553000000000003,0.026135000000000002,0.0,13559.3220339,1.0,0.70718,2.6,0.278796,27382.297551999996,298.600006,314,6.8,0.96875
0.039654,0.120784,0.243847,0.107084,73686.0,0.09614299999999999,0.10147368400000001,6028,0.23047399999999998,0.038839,0.0,9207.21069975,0.0,0.0,3.1,0.291221,45415.778252,301.0,314,10.199933,0.944446
0.035881,0.079563,0.201768,0.062326,77253.0,0.087117,0.058935361,7058,0.22153699999999998,0.025141999999999998,0.0,3756.42546461,0.23153818,0.033714999999999995,2.7,0.264104,41676.551997,301.5,314,10.199988000000001,0.944445
0.041379,0.1,0.144828,0.036585,80131.0,0.08525,0.044303797,7477,0.21004099999999998,0.034836,0.0,6035.82554517,0.0,0.49152700000000005,2.2,0.272895,38006.23053,301.200012,315,10.199872000000001,0.944446
0.064831,0.08778,0.48078,0.12761,58912.0,0.198864,0.22028423800000002,1741,0.067371,0.011889,0.0,31162.95264624,0.0,0.379033,2.8,0.274122,52715.877437,302.5,316,10.2,0.944444
0.076886,0.095261,0.479207,0.240196,76321.0,0.323488,0.20894201,2939,0.057093,0.013175,0.0,5511.32884262,0.0,0.43508800000000003,2.7,0.28065,69718.309859,301.200012,315,10.2,0.944444
0.064655,0.091236,0.33046,0.157718,54764.0,0.21088400000000002,0.21253229999999998,2927,0.14014400000000002,0.020301,0.0,20524.89905787,0.0,0.083021,2.5,0.228756,51379.542396,301.5,315,10.2,0.944444
0.07643,0.143239,0.36077,0.320442,43894.0,0.334093,0.171600602,3034,0.12956600000000001,0.056015999999999996,0.0,31130.59114408,0.0,0.508796,2.6,0.250644,46145.201169,301.899994,315,10.2,0.944444
0.064987,0.11738,0.403023,0.356204,88645.0,0.260664,0.150878906,3764,0.091915,0.012031,0.0,14271.28062642,0.0,1.0,2.5,0.266494,52488.002021,302.399994,315,10.2,0.944444
0.079748,0.117524,0.410283,0.185976,46388.0,0.252696,0.275092937,916,0.087121,0.027462,0.0,8703.61887311,0.0,0.980668,2.9,0.274258,48373.797526,301.700012,317,10.2,0.944444
0.071724,0.075862,0.38069,0.101887,68337.0,0.250973,0.15896739099999999,1989,0.084367,0.014888,0.0,5781.68362627,0.0,0.574382,2.9,0.278968,37280.296022,300.5,316,10.2,0.944444
0.051235,0.098811,0.321134,0.142562,67852.0,0.158676,0.118629908,3792,0.181424,0.030382,0.0,18492.5093633,0.0,0.9299709999999999,2.3,0.24373000000000003,26966.292135000003,302.399994,316,10.2,0.944444
0.042575,0.079958,0.218069,0.014706,72241.0,0.121982,0.17089201899999998,4331,0.15824000000000002,0.01779,0.0,8193.52321498,0.0,0.49189399999999994,2.3,0.291452,41669.918065,301.799988,315,10.199853,0.944447
0.052809,0.1,0.246067,0.04908,111646.0,0.10482799999999999,0.05268595,6721,0.19223099999999999,0.02988,0.0,4918.03278689,0.0,0.493339,2.3,0.274727,41147.540984,301.799988,316,10.199826,0.944447
0.056818,0.100758,0.239394,0.054233,92235.0,0.073503,0.061238223,6148,0.24013600000000002,0.029932,0.0,4140.52697616,0.0,0.082487,2.3,0.269958,36888.331242,300.5,315,10.199995,0.944445
0.062977,0.090649,0.351145,0.062241,89760.0,0.12,0.22332015800000002,4514,0.23008800000000001,0.017699,0.0,7027.2572402,0.0,0.001364,2.9,0.294904,43313.458262,299.399994,315,10.199943,0.944446
0.054028,0.087204,0.129858,0.0,204773.0,0.007839,0.030327869,6608,0.207564,0.034301,0.0,4706.73425054,0.70625958,0.488845,2.0,0.282962,20582.910934,302.399994,315,6.800007000000001,0.96875
0.039591,0.079183,0.16986,0.033613,62096.0,0.042836,0.116306954,5564,0.242529,0.027586000000000003,0.0,7445.14106583,0.48559483,0.49098800000000004,2.0,0.286008,34090.909091,302.399994,315,6.8,0.96875
0.049145,0.090812,0.139957,0.038462,146445.0,0.030573000000000003,0.094117647,6704,0.173038,0.021127,0.0,8686.07780768,1.0,0.958068,1.7,0.273992,24321.017862,301.100006,315,6.8,0.96875
0.064729,0.113606,0.101717,0.0,143203.0,0.0592,0.041811847,6838,0.1875,0.038462,0.0,3533.16617278,1.0,1.0,1.2,0.267859,18965.124231,301.0,315,6.8,0.96875
0.042913,0.09883,0.106632,0.0,179169.0,0.002999,0.050617284000000005,7454,0.249115,0.035419,0.0,2945.69672131,1.0,0.96352,1.3,0.264808,21695.696721,298.600006,315,6.8,0.96875
0.058879,0.094017,0.132953,0.008251,131447.0,0.01934,0.038327526,6628,0.211654,0.031705000000000004,0.0,5050.50505051,1.0,0.142784,1.5,0.271864,20680.489102,298.600006,314,6.785685000000001,0.968957
0.054224,0.090794,0.134931,0.016393,123626.0,0.01952,0.079418345,7393,0.18548399999999998,0.034562,0.0,5028.91626854,1.0,0.497386,1.3,0.272569,21825.496605,297.299988,313,6.799944,0.968751
0.059794,0.072165,0.175258,0.026119,150556.0,0.026022000000000003,0.03892493,6149,0.18785,0.028972,0.0,5142.23194748,1.0,0.170172,1.6,0.275325,23413.566740000002,298.200012,314,6.460283,0.973532
0.057937,0.102381,0.136508,0.058383,139047.0,0.055765999999999996,0.042867700999999994,6229,0.175676,0.029279000000000003,0.0,2473.67753393,1.0,0.114954,1.4,0.278317,16897.120386000002,296.799988,312,6.40975,0.974222
0.064422,0.073206,0.122987,0.041775,152445.0,0.030035000000000003,0.088075881,5013,0.223129,0.029932,0.0,2561.28796195,0.48234543,0.490141,1.9,0.286673,26893.5236,300.799988,315,6.800757000000001,0.968748
0.04553,0.100166,0.182119,0.05493,126381.0,0.067633,0.026504298,6142,0.22314,0.02855,0.0,3412.32227488,0.72173037,0.539767,2.1,0.27734200000000003,25232.227488,300.799988,314,5.428995,0.986653
0.067468,0.09427,0.16451,0.028765,164291.0,0.048098,0.08558952,5625,0.157506,0.023790000000000002,0.0,10260.16855991,1.0,0.813068,1.8,0.276567,22334.188347,300.799988,315,6.512014,0.97282
0.040415,0.092228,0.266321,0.032323,124874.0,0.044814,0.045794392999999996,6334,0.186069,0.024809,0.0,3697.74919614,0.39138129,0.08984400000000001,2.8,0.281021,33697.749196,298.899994,314,9.566028999999999,0.957787
0.052536,0.10779,0.255435,0.032258,108062.0,0.11751700000000001,0.068389058,5161,0.17247,0.035628,0.0,2357.32009926,0.91665975,0.029211,2.4,0.29546999999999995,30645.161289999996,298.899994,315,9.322344000000001,0.961906
0.076046,0.129278,0.190114,0.083333,72240.0,0.098101,0.009067358000000001,5403,0.200692,0.044982999999999995,0.0,3209.41428189,1.0,0.0,2.6,0.288546,23188.018187,298.799988,315,8.01712,0.978041
0.064024,0.077236,0.183943,0.03668,106507.0,0.049875,0.046948357,4993,0.18457300000000001,0.025712,0.0,3271.93407659,1.0,0.376067,1.9,0.291261,26393.601551,298.799988,314,4.2,1.0
0.053927,0.124267,0.154748,0.0,150159.0,0.047686,0.045026178,5776,0.206067,0.040795,0.0,3046.55130392,1.0,0.8958950000000001,1.9,0.291558,23300.024372,300.899994,314,4.2,1.0
0.051122,0.112843,0.147132,0.0,202739.0,0.024373,0.041387025,6782,0.212209,0.047093,0.0,2294.03550768,1.0,0.049132,1.5,0.283006,17155.395969999998,299.899994,315,4.2,1.0
0.040456,0.157676,0.401452,0.02799,121995.0,0.042866,0.070267686,8368,0.256481,0.048148,0.0,810.14105986,1.0,0.0,1.5,0.296162,20587.113992,297.0,314,4.200076,0.999999
0.046495,0.156489,0.388272,0.047143,105946.0,0.058973000000000005,0.059283388,6380,0.155127,0.039517000000000004,0.0,1653.53222629,0.65671196,0.015961000000000003,1.4,0.296452,7181.724364,298.200012,315,4.200007,1.0
0.073469,0.109184,0.243878,0.031042,113319.0,0.03871,0.044901777000000004,7468,0.102136,0.025998,0.0,1749.04942966,0.0,0.300246,1.9,0.304435,16380.228137,298.200012,315,4.2,1.0
0.061939,0.114004,0.175943,0.037037,119317.0,0.07040700000000001,0.038330494,9061,0.150774,0.029339999999999998,0.0,5758.36592786,1.0,0.050589,2.6,0.287308,26662.32073,297.799988,312,6.397435,0.990131
0.057235,0.086393,0.169546,0.034836,135915.0,0.06096,0.046728972,6305,0.153698,0.020173,0.0,1161.89000775,0.61362343,0.070461,2.2,0.29925300000000005,16127.033308000002,298.5,314,4.200806,0.999997
0.060092,0.101695,0.248074,0.025316,112801.0,0.046422000000000005,0.152616279,4963,0.154173,0.033946,0.0,3524.22907489,0.0,0.319108,1.9,0.30606500000000003,20763.582965999998,298.700012,315,4.201413,0.999997
0.05848,0.106433,0.190643,0.0,178999.0,0.058824,0.065400844,6034,0.1459,0.031949,0.0,5537.52148176,0.0,0.9580719999999999,3.2,0.31008,17930.11266,298.700012,315,4.200332,1.0
0.033816,0.048309,0.21256,0.0,147947.0,0.005319,0.059125964,180,0.33241,0.01662,0.0,3666.38175357,0.51068222,0.7626390000000001,2.6,0.249058,812.002339,303.0,320,14.0,0.962963
